Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
10937at7147	Single	hap_ptg000012l_1	550031	554056	+	3453	748	0.7348	0.954945054945055	0	10937at7147_5	550032_550182_+|550248_550453_+|550513_551075_+|551177_551534_+|551699_552291_+|552351_552536_+|553395_553724_+|553786_554056_+
28318at7147	Single	hap_ptg000580l_1	425316	427044	-	1868	371	0.6691	0.9908256880733946	0	28318at7147_6	426670_427044_-|425317_426606_-
60511at7147	Single	hap_ptg000108l_1	992107	992702	-	497	150	0.5279	0.9846153846153847	0	60511at7147_4	992378_992702_-|992108_992325_-
27236at7147	Single	hap_ptg000471l_1	712399	713759	+	1100	353	0.5024	0.9784688995215312	0	27236at7147_2	712400_712520_+|712577_713531_+|713600_713759_+
53346at7147	Single	hap_ptg000107l_1	1143730	1145434	+	1164	334	0.5157	1.0	0	53346at7147_0	1143731_1143826_+|1144108_1144785_+|1144880_1145434_+
3095at7147	Single	hap_ptg000209l_1	3492381	3575231	-	7308	1248	0.7839	1.0	0	3095at7147_7	3575148_3575231_-|3540253_3540404_-|3539990_3540185_-|3539432_3539929_-|3513369_3513514_-|3502319_3502594_-|3502129_3502257_-|3500979_3502048_-|3500777_3500920_-|3494630_3496837_-|3492382_3492903_-
58503at7147	Single	hap_ptg000066l_1	1613618	1614520	+	974	253	0.6299	0.8264705882352941	0	58503at7147_0	1613619_1613697_+|1613757_1614520_+
3786at7147	Single	hap_ptg000210l_1	1424124	1435121	+	5996	1211	0.6715	1.0	0	3786at7147_7	1424125_1424318_+|1425949_1427226_+|1429742_1431680_+|1431739_1431863_+|1432220_1433411_+|1433474_1433608_+|1434800_1434902_+|1434985_1435121_+
55361at7147	Single	hap_ptg000334l_1	1027272	1029417	-	1019	301	0.3832	0.895774647887324	0	55361at7147_3	1028376_1029417_-|1028073_1028310_-|1027716_1027927_-|1027527_1027651_-|1027273_1027464_-
31425at7147	Single	hap_ptg000249l_1	471692	542066	+	1941	269	0.7847	0.934156378600823	0	31425at7147_4	471693_471851_+|523441_523606_+|523669_523927_+|529473_529881_+|529971_530045_+|530114_530198_+|541774_542066_+
32140at7147	Single	hap_ptg000103l_1	1083473	1084728	+	1502	360	0.697	0.9519230769230769	0	32140at7147_2	1083474_1083644_+|1083712_1084728_+
16833at7147	Single	hap_ptg000288l_1	1661351	1683014	-	1961	474	0.6355	0.8998459167950693	0	16833at7147_3	1682682_1683014_-|1674737_1674970_-|1674209_1674673_-|1673942_1674127_-|1673693_1673878_-|1661352_1661699_-
40116at7147	Single	hap_ptg000184l_1	120374	134166	+	1374	251	0.7235	0.9916434540389972	0	40116at7147_0	120375_120539_+|120775_121475_+|133904_134034_+|134090_134166_+
268at7147	Single	hap_ptg000307l_1	2502453	2516268	+	9415	3264	0.4438	1.0	0	268at7147_2	2502454_2502490_+|2502558_2503059_+|2503122_2503252_+|2503317_2503553_+|2503713_2505879_+|2505935_2506017_+|2506341_2510737_+|2510796_2514503_+|2514826_2515097_+|2515156_2516268_+
39154at7147	Single	hap_ptg000042l_1	2668730	2674858	-	2252	689	0.4831	0.9867256637168141	0	39154at7147_9	2674707_2674858_-|2674237_2674636_-|2673785_2673973_-|2673381_2673723_-|2673121_2673314_-|2670923_2671577_-|2670708_2670846_-|2669682_2670000_-|2668731_2669114_-
1553at7147	Single	hap_ptg000092l_1	6202192	6273810	-	3632	1225	0.3974	1.0	0	1553at7147_4	6273643_6273810_-|6225088_6225415_-|6224620_6224722_-|6212739_6212915_-|6210967_6212498_-|6210001_6210391_-|6209651_6209887_-|6209332_6209398_-|6205441_6206126_-|6202947_6205201_-|6202726_6202880_-|6202512_6202658_-|6202193_6202420_-
69460at7147	Single	hap_ptg000073l_1	1414031	1414676	-	658	153	0.6435	0.6279761904761905	0	69460at7147_3	1414032_1414676_-
26605at7147	Single	hap_ptg000458l_1	1219816	1227674	+	1707	555	0.4873	0.9680555555555556	0	26605at7147_8	1219817_1221852_+|1227653_1227674_+
36558at7147	Single	hap_ptg000195l_1	1900210	1914090	-	1941	413	0.7239	1.0	0	36558at7147_1	1913772_1914090_-|1901854_1902072_-|1901499_1901769_-|1901309_1901429_-|1901029_1901232_-|1900819_1900968_-|1900211_1900444_-
38817at7147	Single	hap_ptg000228l_1	10008441	10035578	-	2262	621	0.5199	0.952755905511811	0	38817at7147_8	10035508_10035578_-|10034672_10034884_-|10010558_10010952_-|10009978_10010494_-|10009679_10009847_-|10008442_10009491_-
26180at7147	Single	hap_ptg000183l_1	1057867	1060926	+	976	355	0.4266	0.9934354485776805	0	26180at7147_7	1057868_1058024_+|1059195_1059760_+|1059826_1059969_+|1060258_1060710_+|1060773_1060926_+
24270at7147	Single	hap_ptg000376l_1	769392	770790	+	1466	295	0.7762	0.9320652173913043	0	24270at7147_6	769393_769522_+|769591_769941_+|770003_770330_+|770571_770790_+
3746at7147	Single	hap_ptg000033l_1	114396	137365	-	2994	941	0.5021	0.9162695711368277	0	3746at7147_8	137216_137365_-|119651_120029_-|118969_119578_-|118800_118900_-|118085_118334_-|117888_118014_-|117569_117821_-|117041_117506_-|116463_116835_-|114675_115929_-|114397_114527_-
21668at7147	Single	hap_ptg000192l_1	1566404	1581281	-	1174	295	0.6484	0.9746478873239437	0	21668at7147_4	1581235_1581281_-|1581062_1581148_-|1580165_1580998_-|1566405_1566474_-
59648at7147	Single	hap_ptg000372l_1	79615	80349	-	815	157	0.8656	0.9893617021276596	0	59648at7147_1	80281_80349_-|80068_80204_-|79616_79961_-
4872at7147	Single	hap_ptg000367l_1	2003814	2007848	-	3369	983	0.5008	1.0	0	4872at7147_1	2006894_2007848_-|2006611_2006828_-|2005022_2006553_-|2004224_2004959_-|2003815_2004168_-
58205at7147	Single	hap_ptg000376l_1	2186045	2190545	+	545	167	0.4672	1.0	0	58205at7147_0	2186046_2186324_+|2189902_2190118_+|2190247_2190545_+
71796at7147	Single	hap_ptg000035l_1	381016	381487	+	605	116	0.7707	1.0	0	71796at7147_0	381017_381487_+
47156at7147	Single	hap_ptg000196l_1	4072622	4109578	-	2166	343	0.9861	0.9556541019955654	0	47156at7147_2	4109363_4109578_-|4072623_4073699_-
65583at7147	Single	hap_ptg000087l_1	2306142	2307360	+	2025	217	0.9852	1.0	0	65583at7147_0	2306143_2307360_+
18309at7147	Single	hap_ptg000037l_1	1390064	1424747	-	2008	482	0.6801	0.9463667820069204	0	18309at7147_6	1424635_1424747_-|1409792_1410614_-|1409445_1409690_-|1390065_1390523_-
22867at7147	Single	hap_ptg000584l_1	394612	400171	+	1900	459	0.5894	0.9214175654853621	0	22867at7147_6	394613_394789_+|394873_395281_+|395453_395994_+|396064_396202_+|399500_399773_+|399839_400029_+|400098_400171_+
1082at7147	Single	hap_ptg000406l_1	1139715	1163603	-	3485	973	0.4435	1.0	0	1082at7147_6	1163342_1163603_-|1154430_1156365_-|1153749_1154325_-|1152990_1153497_-|1151618_1152222_-|1149550_1151416_-|1139716_1139788_-
6029at7147	Single	hap_ptg000248l_1	758241	774517	+	3328	647	0.6423	0.9925925925925926	0	6029at7147_8	758242_758850_+|772022_773855_+|773959_774517_+
36129at7147	Single	hap_ptg000407l_1	296699	314538	+	1925	367	0.8801	1.0	0	36129at7147_7	296700_296760_+|304932_305105_+|305183_305283_+|305537_305675_+|305979_306280_+|312339_312446_+|313054_313273_+|313347_313469_+|314516_314538_+
51332at7147	Single	hap_ptg000525l_1	914570	918335	+	1102	298	0.6222	1.0	0	51332at7147_8	914571_914644_+|916399_916453_+|916673_916908_+|916983_917138_+|917677_917729_+|917801_918166_+|918226_918335_+
69279at7147	Single	hap_ptg000495l_1	259288	267542	-	458	94	0.8469	0.358974358974359	0	69279at7147_1	267374_267542_-|259289_259413_-
16700at7147	Single	hap_ptg000298l_1	280146	387026	-	2793	667	0.5757	0.9941634241245136	0	16700at7147_3	386861_387026_-|301610_303273_-|294913_295160_-|294649_294843_-|294223_294589_-|280147_280464_-
36814at7147	Single	hap_ptg000252l_1	1669025	1671401	-	1305	259	0.5653	0.9935760171306209	0	36814at7147_3	1671374_1671401_-|1670940_1671011_-|1669939_1670869_-|1669201_1669432_-|1669026_1669139_-
16573at7147	Single	hap_ptg000517l_1	1677768	1684521	+	2210	723	0.4928	0.901174168297456	0	16573at7147_7	1677769_1678082_+|1678150_1678831_+|1682324_1683181_+|1683291_1683998_+|1684139_1684300_+|1684369_1684521_+
24204at7147	Single	hap_ptg000520l_1	93671	95789	+	1470	465	0.4056	0.9448198198198198	0	24204at7147_3	93672_95789_+
7535at7147	Single	hap_ptg000352l_1	2923978	3012305	-	1503	717	0.3492	0.9888551165146909	0	7535at7147_9	3010306_3012305_-|3001980_3002169_-|3000066_3000406_-|2947038_2947259_-|2924178_2924334_-|2923979_2924116_-
23525at7147	Single	hap_ptg000248l_1	2685273	2687356	-	2567	334	0.9798	1.0	0	23525at7147_0	2686985_2687356_-|2686829_2686904_-|2686207_2686709_-|2686040_2686134_-|2685509_2685773_-|2685274_2685444_-
25438at7147	Single	hap_ptg000127l_1	6547073	6549335	+	1629	374	0.7252	1.0	0	25438at7147_1	6547074_6547163_+|6547292_6547561_+|6548400_6549335_+
2625at7147	Single	hap_ptg000406l_1	1020660	1033937	-	3805	1047	0.5639	0.950188679245283	0	2625at7147_7	1033695_1033937_-|1031808_1033004_-|1026026_1026335_-|1025453_1025829_-|1024125_1024892_-|1023872_1024060_-|1023272_1023773_-|1020838_1021015_-|1020661_1020772_-
38488at7147	Single	hap_ptg000273l_2	727446	744237	-	1603	248	0.8412	0.9862637362637363	0	38488at7147_4	744042_744237_-|731852_732005_-|731541_731781_-|731319_731432_-|730770_731008_-|727447_727573_-
30930at7147	Single	hap_ptg000033l_1	53866	55117	-	1484	371	0.6499	0.9603729603729604	0	30930at7147_0	53867_55117_-
612at7147	Single	hap_ptg000295l_1	192443	210524	-	7989	1686	0.6224	0.7744910941475827	0	612at7147_3	210240_210524_-|209610_209790_-|205041_209551_-|204341_204970_-|203916_204269_-|203169_203726_-|202583_203095_-|192444_192746_-
9747at7147	Single	hap_ptg000237l_1	420024	431807	-	1527	529	0.4117	0.9784810126582278	0	9747at7147_8	430235_431807_-|420025_420821_-
15841at7147	Single	hap_ptg000394l_1	1030539	1041361	-	1609	617	0.3374	0.9416949152542373	0	15841at7147_5	1040040_1041361_-|1039479_1039587_-|1039346_1039424_-|1030540_1032688_-
1064at7147	Single	hap_ptg000180l_1	6073710	6304889	-	5222	1346	0.569	0.8447532343076186	0	1064at7147_5	6304775_6304889_-|6281730_6281809_-|6281443_6281574_-|6260049_6260215_-|6243220_6243464_-|6233513_6233654_-|6232937_6233096_-|6214859_6215759_-|6203008_6203212_-|6177820_6178033_-|6177443_6177589_-|6165837_6166134_-|6146828_6146945_-|6125450_6125561_-|6105609_6105791_-|6105349_6105444_-|6074612_6075686_-|6073711_6074553_-
55187at7147	Single	hap_ptg000113l_1	1747670	1776621	-	993	194	0.8424	0.5901162790697675	0	55187at7147_9	1776573_1776621_-|1747671_1748230_-
56808at7147	Single	hap_ptg000107l_1	2019980	2032108	+	378	87	0.5847	0.48360655737704916	0	56808at7147_5	2019981_2020055_+|2031757_2031949_+|2032023_2032108_+
44475at7147	Single	hap_ptg000097l_1	3928996	3929882	+	1364	248	0.9273	1.0	0	44475at7147_0	3928997_3929082_+|3929144_3929882_+
58805at7147	Single	hap_ptg000462l_1	1451327	1462127	-	925	178	0.7061	1.0	0	58805at7147_6	1461460_1462127_-|1461298_1461392_-|1451328_1451401_-
29581at7147	Single	hap_ptg000221l_1	2345477	2348172	+	1672	456	0.5564	1.0	0	29581at7147_8	2345478_2345612_+|2345684_2346453_+|2346561_2347045_+|2347541_2347862_+|2348052_2348172_+
6635at7147	Single	hap_ptg000250l_1	899110	984339	-	3535	943	0.5073	0.82808181315644	0	6635at7147_6	984137_984339_-|963463_963586_-|930071_930362_-|900643_903476_-|899908_900259_-|899588_899843_-|899111_899455_-
5950at7147	Single	hap_ptg000113l_1	4832854	4841975	-	4156	890	0.7585	0.8032786885245902	0	5950at7147_4	4841459_4841975_-|4841257_4841399_-|4840221_4841175_-|4833561_4834775_-|4833370_4833499_-|4833075_4833148_-|4832855_4832985_-
26789at7147	Single	hap_ptg000336l_1	219768	225098	-	2335	394	0.815	1.0	0	26789at7147_3	224916_225098_-|224148_224856_-|219769_220520_-
14426at7147	Single	hap_ptg000118l_1	1731733	1733788	-	3567	393	0.9869	1.0	0	14426at7147_1	1731734_1733788_-
16827at7147	Single	hap_ptg000160l_1	1911268	1931403	-	3464	638	0.846	1.0	0	16827at7147_0	1931255_1931403_-|1912104_1913553_-|1911269_1912006_-
57660at7147	Single	hap_ptg000176l_1	1786951	1788287	-	978	292	0.5913	0.9717514124293786	0	57660at7147_4	1788154_1788287_-|1787665_1788092_-|1787479_1787579_-|1786952_1787296_-
65381at7147	Single	hap_ptg000624l_1	790172	795578	+	614	146	0.5781	1.0	0	65381at7147_7	790173_790586_+|795302_795578_+
38480at7147	Single	hap_ptg000588l_1	592445	611458	-	3381	906	0.6066	1.0	0	38480at7147_4	611260_611458_-|601340_602076_-|596335_596970_-|595994_596275_-|595782_595928_-|594166_594921_-|592760_592847_-|592446_592687_-
7309at7147	Single	hap_ptg000006l_1	642786	652246	+	2900	1062	0.3841	0.9978609625668449	0	7309at7147_5	642787_642840_+|642935_647154_+|650944_651794_+|651858_652246_+
40121at7147	Single	hap_ptg000183l_1	1039663	1040743	-	1493	302	0.8152	1.0	0	40121at7147_1	1039664_1040743_-
47274at7147	Single	hap_ptg000176l_1	896947	898619	+	1139	194	0.6987	0.9265175718849841	0	47274at7147_3	896948_897522_+|898238_898334_+|898407_898619_+
65900at7147	Duplicated	hap_ptg000275l_1	688686	724974	-	1323	431	0.5116	1.0	0	65900at7147_6	724899_724974_-|712839_713425_-|690068_690144_-|689644_689900_-|688879_689516_-|688687_688818_-
65900at7147	Duplicated	hap_ptg000275l_1	797562	833850	-	1323	431	0.5116	1.0	0	65900at7147_6	833775_833850_-|821715_822301_-|798944_799020_-|798520_798776_-|797755_798392_-|797563_797694_-
8135at7147	Single	hap_ptg000144l_1	731434	748504	-	1445	941	0.3298	0.9885462555066079	0	8135at7147_2	748375_748504_-|735685_736440_-|733614_734445_-|731711_733311_-|731435_731641_-
69811at7147	Single	hap_ptg000376l_1	134657	136546	-	541	138	0.6319	0.9818181818181818	0	69811at7147_5	136310_136546_-|136057_136210_-|134658_134755_-
66764at7147	Single	hap_ptg000534l_1	882096	882820	-	682	131	0.8503	0.8166666666666667	0	66764at7147_6	882722_882820_-|882349_882504_-|882097_882282_-
34699at7147	Single	hap_ptg000528l_1	324589	334643	+	1856	433	0.6603	0.9454545454545454	0	34699at7147_1	324590_325360_+|333782_334464_+|334538_334643_+
2407at7147	Single	hap_ptg000259l_1	5461499	5477400	-	3013	962	0.4416	0.9265220433869839	0	2407at7147_4	5477269_5477400_-|5476641_5477148_-|5476445_5476578_-|5472769_5473134_-|5468730_5468803_-|5468552_5468609_-|5468326_5468491_-|5468133_5468269_-|5467898_5468066_-|5467491_5467624_-|5466039_5467432_-|5461500_5462436_-
15144at7147	Fragmented	hap_ptg000213l_1	1084159	1119102	+	336	247	0.2286	0.5872042068361086	0	15144at7147_4	1084160_1084383_+|1093313_1093497_+|1113784_1115179_+|1118964_1119102_+
25000at7147	Single	hap_ptg000534l_1	266163	272881	-	1159	382	0.5023	0.9071729957805907	0	25000at7147_9	272790_272881_-|268416_268660_-|267538_267665_-|266594_267071_-|266164_266525_-
9709at7147	Single	hap_ptg000352l_1	2443481	2452643	+	4949	1059	0.6753	0.9575713240673006	0	9709at7147_5	2443482_2443902_+|2448609_2448909_+|2448983_2449490_+|2449551_2449722_+|2449794_2449926_+|2450002_2450309_+|2450371_2452643_+
56034at7147	Single	hap_ptg000466l_1	192278	193503	-	790	209	0.5296	1.0	0	56034at7147_3	193402_193503_-|193212_193323_-|192951_193144_-|192750_192895_-|192279_192537_-
44529at7147	Single	hap_ptg000486l_1	211534	212560	-	531	254	0.3639	0.9258312020460358	0	44529at7147_3	211535_212560_-
38580at7147	Single	hap_ptg000499l_1	7262	8687	-	1345	362	0.6114	0.9358974358974359	0	38580at7147_4	8016_8687_-|7559_7954_-|7263_7493_-
40274at7147	Single	hap_ptg000192l_1	1460495	1465823	+	1169	333	0.553	0.862475442043222	0	40274at7147_5	1460496_1461090_+|1465106_1465488_+|1465572_1465823_+
75726at7147	Single	hap_ptg000058l_1	1128006	1128234	-	257	61	0.6053	1.0	0	75726at7147_2	1128007_1128234_-
15759at7147	Single	hap_ptg000184l_1	2239495	2271165	+	2533	786	0.4194	0.9991575400168492	0	15759at7147_8	2239496_2239674_+|2255451_2256031_+|2256249_2256900_+|2264096_2264685_+|2264747_2264989_+|2269455_2269969_+|2270114_2270375_+|2270445_2270595_+|2270656_2270979_+|2271045_2271165_+
56896at7147	Single	hap_ptg000289l_1	1352265	1352877	+	578	168	0.5283	0.8346456692913385	0	56896at7147_3	1352266_1352877_+
3250at7147	Single	hap_ptg000187l_1	562960	567620	+	4581	1147	0.6232	0.9791516894320632	0	3250at7147_8	562961_563153_+|563215_563878_+|563940_564326_+|564386_564876_+|564940_566818_+|566880_567243_+|567360_567620_+
37352at7147	Single	hap_ptg000352l_1	103381	115429	-	1197	306	0.5433	1.0	0	37352at7147_8	115273_115429_-|112322_112696_-|111856_112255_-|103664_103786_-|103382_103601_-
4270at7147	Single	hap_ptg000565l_1	76417	112510	+	3377	838	0.5761	0.9991015274034142	0	4270at7147_9	76418_76928_+|76990_77543_+|77604_77756_+|77970_78371_+|78711_78872_+|79264_79395_+|79569_80871_+|80950_81083_+|112421_112510_+
35147at7147	Single	hap_ptg000234l_1	1502801	1515850	-	1644	502	0.4581	1.0	0	35147at7147_7	1515494_1515850_-|1514288_1515377_-|1503564_1503704_-|1502802_1503481_-
17030at7147	Single	hap_ptg000251l_1	1072947	1074845	+	1992	378	0.6634	0.9220985691573926	0	17030at7147_9	1072948_1073104_+|1073169_1073444_+|1073506_1074845_+
50591at7147	Single	hap_ptg000228l_1	3902626	3903328	+	761	179	0.6426	0.8371212121212122	0	50591at7147_6	3902627_3903328_+
51776at7147	Single	hap_ptg000327l_1	138251	167032	+	805	248	0.5174	1.0	0	51776at7147_4	138252_138372_+|138443_138532_+|166133_166546_+|166779_167032_+
70365at7147	Single	hap_ptg000073l_1	1437803	1447783	+	558	114	0.7355	1.0	0	70365at7147_0	1437804_1437927_+|1447443_1447783_+
9777at7147	Single	hap_ptg000394l_1	720563	747186	+	3171	785	0.4167	1.0	0	9777at7147_3	720564_720772_+|720832_722267_+|722593_723380_+|735412_735807_+|743768_744853_+|745176_745547_+|745786_746168_+|746537_746836_+|746915_747006_+|747078_747186_+
595at7147	Single	hap_ptg000336l_1	1208665	1250485	-	7170	2079	0.5209	1.0	0	595at7147_5	1250424_1250485_-|1239561_1240274_-|1232526_1232599_-|1232160_1232300_-|1230915_1231935_-|1228336_1230853_-|1227790_1228267_-|1227244_1227728_-|1227004_1227187_-|1219164_1219936_-|1216997_1218125_-|1216762_1216912_-|1216496_1216702_-|1216187_1216334_-|1215886_1216116_-|1208666_1208875_-
12961at7147	Single	hap_ptg000098l_1	4210949	4263149	-	2990	571	0.8003	0.9023136246786633	0	12961at7147_9	4262953_4263149_-|4237609_4238351_-|4215948_4216064_-|4214177_4214352_-|4213827_4214100_-|4213462_4213753_-|4213235_4213362_-|4210950_4211098_-
48887at7147	Single	hap_ptg000547l_1	650933	656834	+	1888	407	0.6499	1.0	0	48887at7147_7	650934_651430_+|651498_651688_+|651758_651959_+|652016_652178_+|656148_656378_+|656441_656665_+|656730_656834_+
32656at7147	Single	hap_ptg000404l_1	38751	50233	+	2054	335	0.9171	0.9342723004694836	0	32656at7147_1	38752_39208_+|39277_39590_+|49668_49823_+|49895_50233_+
42154at7147	Single	hap_ptg000080l_1	416662	417574	+	1293	284	0.7467	0.9617834394904459	0	42154at7147_2	416663_417574_+
54648at7147	Single	hap_ptg000180l_1	873712	889336	-	917	313	0.4519	1.0	0	54648at7147_0	888456_889336_-|873978_874111_-|873713_873909_-
37114at7147	Single	hap_ptg000051l_1	401877	404346	-	1510	511	0.4384	0.9946524064171123	0	37114at7147_4	404320_404346_-|403653_404248_-|403265_403538_-|402680_403201_-|402034_402593_-|401878_401971_-
15295at7147	Single	hap_ptg000580l_1	34338	36152	-	2222	448	0.7558	0.9756521739130435	0	15295at7147_0	36078_36152_-|35204_36007_-|34339_35142_-
20952at7147	Single	hap_ptg000036l_1	1200183	1202235	-	2424	476	0.7546	1.0	0	20952at7147_0	1202017_1202235_-|1200925_1201956_-|1200427_1200782_-|1200184_1200358_-
32289at7147	Single	hap_ptg000198l_1	2214030	2220001	-	1507	458	0.5016	0.9945553539019963	0	32289at7147_0	2219933_2220001_-|2219085_2219769_-|2214963_2215608_-|2214031_2214490_-
14886at7147	Single	hap_ptg000228l_1	1273620	1279643	-	3017	759	0.4045	0.8877644894204232	0	14886at7147_5	1279509_1279643_-|1277791_1279214_-|1276457_1277361_-|1276190_1276394_-|1275924_1276087_-|1275277_1275856_-|1273621_1275172_-
22463at7147	Single	hap_ptg000366l_1	1248936	1259195	+	1893	465	0.6549	0.9365609348914858	0	22463at7147_7	1248937_1249077_+|1249147_1249575_+|1258016_1258955_+|1259014_1259195_+
61280at7147	Single	hap_ptg000515l_1	1118369	1119368	-	705	219	0.4486	1.0	0	61280at7147_4	1119264_1119368_-|1118577_1119205_-|1118370_1118511_-
37894at7147	Single	hap_ptg000213l_1	1404785	1411827	-	962	162	0.9278	0.941747572815534	0	37894at7147_9	1411749_1411827_-|1411556_1411653_-|1411341_1411478_-|1411109_1411248_-|1404786_1404912_-
15589at7147	Single	hap_ptg000441l_1	1388300	1390750	-	1612	534	0.4671	0.9459459459459459	0	15589at7147_2	1390712_1390750_-|1389214_1390455_-|1388559_1389154_-|1388301_1388493_-
45343at7147	Single	hap_ptg000348l_1	474748	516047	-	1145	290	0.6499	1.0	0	45343at7147_0	515860_516047_-|480053_480176_-|475361_475506_-|474749_475292_-
63305at7147	Single	hap_ptg000372l_1	1448659	1452482	+	724	258	0.3428	0.9454225352112676	0	63305at7147_7	1448660_1448747_+|1450686_1450867_+|1450976_1452030_+|1452096_1452286_+|1452349_1452482_+
3551at7147	Single	hap_ptg000209l_1	2297506	2410456	-	3144	556	0.7012	0.7003081664098614	0	3551at7147_4	2410364_2410456_-|2409676_2409894_-|2392007_2392142_-|2328352_2328937_-|2327722_2327898_-|2318536_2318900_-|2318344_2318436_-|2298561_2298738_-|2297507_2298371_-
5986at7147	Single	hap_ptg000384l_1	2337238	2396613	-	3100	707	0.5669	0.9961759082217974	0	5986at7147_3	2396475_2396613_-|2378013_2378116_-|2377584_2377950_-|2377317_2377521_-|2376727_2377257_-|2371408_2371868_-|2371190_2371329_-|2370857_2371098_-|2370312_2370414_-|2370109_2370235_-|2369532_2370040_-|2337239_2337448_-
