# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
16499at7147	Duplicated	ptg000764l	165792	175559	-	2012	351	https://www.orthodb.org/v10?query=16499at7147	Zinc finger C2H2 superfamily
16499at7147	Duplicated	ptg000658l	338106	348931	+	1995	351	https://www.orthodb.org/v10?query=16499at7147	Zinc finger C2H2 superfamily
18967at7147	Duplicated	ptg000163l	1183412	1185949	-	1515	439	https://www.orthodb.org/v10?query=18967at7147	methionine--tRNA ligase, mitochondrial
18967at7147	Duplicated	ptg000405l	944183	946538	+	1497	439	https://www.orthodb.org/v10?query=18967at7147	methionine--tRNA ligase, mitochondrial
7403at7147	Duplicated	ptg000719l	250837	293833	-	3934	1090	https://www.orthodb.org/v10?query=7403at7147	Niemann-Pick C1 protein
7403at7147	Duplicated	ptg000403l	631945	675300	+	3904	1090	https://www.orthodb.org/v10?query=7403at7147	Niemann-Pick C1 protein
39239at7147	Duplicated	ptg000011l	958235	972704	-	1292	295	https://www.orthodb.org/v10?query=39239at7147	WD40/YVTN repeat-like-containing domain superfamily
39239at7147	Duplicated	ptg000555l	919301	930596	-	1264	295	https://www.orthodb.org/v10?query=39239at7147	WD40/YVTN repeat-like-containing domain superfamily
17462at7147	Duplicated	ptg000145l	829569	831473	+	1873	380	https://www.orthodb.org/v10?query=17462at7147	probable N6-adenosine-methyltransferase MT-A70-like protein
17462at7147	Duplicated	ptg000125l	1989349	1991254	-	1873	380	https://www.orthodb.org/v10?query=17462at7147	probable N6-adenosine-methyltransferase MT-A70-like protein
31285at7147	Duplicated	ptg000721l	555759	571469	-	2633	385	https://www.orthodb.org/v10?query=31285at7147	Major facilitator superfamily
31285at7147	Duplicated	ptg000230l	3458845	3485184	+	2598	385	https://www.orthodb.org/v10?query=31285at7147	Major facilitator superfamily
19959at7147	Duplicated	ptg000238l	5586581	5600877	-	2506	608	https://www.orthodb.org/v10?query=19959at7147	Zinc finger, PHD-type
19959at7147	Duplicated	ptg000566l	2209637	2220329	+	2469	572	https://www.orthodb.org/v10?query=19959at7147	Zinc finger, PHD-type
57729at7147	Duplicated	ptg000114l	5543265	5544400	+	1083	262	https://www.orthodb.org/v10?query=57729at7147	metaxin-1 homolog
57729at7147	Duplicated	ptg000463l	1841197	1842339	-	1075	262	https://www.orthodb.org/v10?query=57729at7147	metaxin-1 homolog
50222at7147	Duplicated	ptg000125l	1033984	1050261	+	844	235	https://www.orthodb.org/v10?query=50222at7147	CUE domain-containing protein 1 isoform X1
50222at7147	Duplicated	ptg000145l	1719993	1728685	-	844	235	https://www.orthodb.org/v10?query=50222at7147	CUE domain-containing protein 1 isoform X1
29582at7147	Duplicated	ptg000196l	3316295	3350681	-	1932	526	https://www.orthodb.org/v10?query=29582at7147	Leucine-rich repeat
29582at7147	Duplicated	ptg000113l	1105159	1141218	-	1904	521	https://www.orthodb.org/v10?query=29582at7147	Leucine-rich repeat
3700at7147	Duplicated	ptg000067l	5950996	5981885	-	994	877	https://www.orthodb.org/v10?query=3700at7147	tRNA (guanine-N(7)-)-methyltransferase
3700at7147	Duplicated	ptg000060l	754409	764840	+	999	879	https://www.orthodb.org/v10?query=3700at7147	tRNA (guanine-N(7)-)-methyltransferase
28148at7147	Duplicated	ptg000361l	786653	865473	-	1464	358	https://www.orthodb.org/v10?query=28148at7147	Zona pellucida domain
28148at7147	Duplicated	ptg000069l	3497246	3566155	-	1469	358	https://www.orthodb.org/v10?query=28148at7147	Zona pellucida domain
41851at7147	Duplicated	ptg000149l	1949894	1995862	+	1490	416	https://www.orthodb.org/v10?query=41851at7147	F-box only protein 39
41851at7147	Duplicated	ptg000304l	1916100	1965302	+	1485	416	https://www.orthodb.org/v10?query=41851at7147	F-box only protein 39
66532at7147	Duplicated	ptg000070l	2206344	2208050	-	532	147	https://www.orthodb.org/v10?query=66532at7147	N-alpha-acetyltransferase 40
66532at7147	Duplicated	ptg000311l	6249530	6250500	-	527	147	https://www.orthodb.org/v10?query=66532at7147	N-alpha-acetyltransferase 40
55175at7147	Duplicated	ptg000181l	55046	55721	+	792	182	https://www.orthodb.org/v10?query=55175at7147	BTB/POZ domain-containing protein KCTD12
55175at7147	Duplicated	ptg000141l	1040075	1040750	-	792	182	https://www.orthodb.org/v10?query=55175at7147	BTB/POZ domain-containing protein KCTD12
49558at7147	Duplicated	ptg000202l	2787466	2826867	-	1276	312	https://www.orthodb.org/v10?query=49558at7147	protein prenyltransferase alpha subunit repeat-containing protein 1
49558at7147	Duplicated	ptg000041l	811510	839325	+	1243	312	https://www.orthodb.org/v10?query=49558at7147	protein prenyltransferase alpha subunit repeat-containing protein 1
69434at7147	Duplicated	ptg000213l	626724	636893	-	725	153	https://www.orthodb.org/v10?query=69434at7147	nascent polypeptide-associated complex subunit alpha
69434at7147	Duplicated	ptg000584l	651695	666276	-	725	153	https://www.orthodb.org/v10?query=69434at7147	nascent polypeptide-associated complex subunit alpha
60106at7147	Duplicated	ptg000351l	1123384	1135381	-	619	169	https://www.orthodb.org/v10?query=60106at7147	protein unc-119 homolog
60106at7147	Duplicated	ptg000118l	2099164	2109682	+	619	169	https://www.orthodb.org/v10?query=60106at7147	protein unc-119 homolog
8968at7147	Complete	ptg000467l	734867	738023	+	1923	428	https://www.orthodb.org/v10?query=8968at7147	Protein kinase domain
40537at7147	Duplicated	ptg000017l	17813430	17829232	-	1069	254	https://www.orthodb.org/v10?query=40537at7147	DNA/RNA non-specific endonuclease
40537at7147	Duplicated	ptg000119l	1793165	1804838	-	1068	254	https://www.orthodb.org/v10?query=40537at7147	DNA/RNA non-specific endonuclease
71691at7147	Duplicated	ptg000245l	5794643	5827510	+	320	88	https://www.orthodb.org/v10?query=71691at7147	acylphosphatase-2
71691at7147	Duplicated	ptg000078l	7081263	7105487	-	320	88	https://www.orthodb.org/v10?query=71691at7147	acylphosphatase-2
55709at7147	Duplicated	ptg000433l	500763	512757	+	2632	557	https://www.orthodb.org/v10?query=55709at7147	protein aurora borealis
55709at7147	Duplicated	ptg000168l	2843189	2855110	+	2606	557	https://www.orthodb.org/v10?query=55709at7147	protein aurora borealis
55709at7147	Duplicated	ptg000183l	1088482	1103339	+	2559	557	https://www.orthodb.org/v10?query=55709at7147	protein aurora borealis
72116at7147	Duplicated	ptg000255l	292237	293614	-	491	128	https://www.orthodb.org/v10?query=72116at7147	signal recognition particle 19 kDa protein
72116at7147	Duplicated	ptg000080l	2349900	2350894	+	493	128	https://www.orthodb.org/v10?query=72116at7147	signal recognition particle 19 kDa protein
64515at7147	Duplicated	ptg000202l	3034920	3072768	+	535	102	https://www.orthodb.org/v10?query=64515at7147	Single domain Von Willebrand factor type C domain
64515at7147	Duplicated	ptg000041l	513278	554006	-	535	102	https://www.orthodb.org/v10?query=64515at7147	Single domain Von Willebrand factor type C domain
3585at7147	Duplicated	ptg000188l	2272480	2302593	-	3082	982	https://www.orthodb.org/v10?query=3585at7147	Condensin complex subunit 1
3585at7147	Duplicated	ptg000239l	1275239	1305328	+	3086	982	https://www.orthodb.org/v10?query=3585at7147	Condensin complex subunit 1
5446at7147	Complete	ptg000252l	12052648	12073793	+	2032	652	https://www.orthodb.org/v10?query=5446at7147	XPG/Rad2 endonuclease
39907at7147	Duplicated	ptg000169l	35110267	35142947	-	2042	342	https://www.orthodb.org/v10?query=39907at7147	protein FAM13A isoform X1
39907at7147	Duplicated	ptg000176l	5285852	5306252	-	2038	341	https://www.orthodb.org/v10?query=39907at7147	protein FAM13A isoform X1
27246at7147	Duplicated	ptg000089l	2340436	2360538	+	1257	290	https://www.orthodb.org/v10?query=27246at7147	protein 60A
27246at7147	Duplicated	ptg000237l	1025296	1043205	-	1251	290	https://www.orthodb.org/v10?query=27246at7147	protein 60A
36702at7147	Duplicated	ptg000067l	1352684	1365845	+	1148	312	https://www.orthodb.org/v10?query=36702at7147	transmembrane protein 39A
36702at7147	Duplicated	ptg000060l	5265265	5277880	-	1147	312	https://www.orthodb.org/v10?query=36702at7147	transmembrane protein 39A
3707at7147	Duplicated	ptg000296l	3229772	3273124	-	3834	962	https://www.orthodb.org/v10?query=3707at7147	rapamycin-insensitive companion of mTOR
3707at7147	Duplicated	ptg000064l	1069239	1112018	-	3854	964	https://www.orthodb.org/v10?query=3707at7147	rapamycin-insensitive companion of mTOR
40701at7147	Duplicated	ptg000156l	3462446	3465845	+	1126	392	https://www.orthodb.org/v10?query=40701at7147	Leucine-rich repeat
40701at7147	Duplicated	ptg000431l	2782485	2790446	-	1101	393	https://www.orthodb.org/v10?query=40701at7147	Leucine-rich repeat
7616at7147	Duplicated	ptg000201l	2861361	2880585	+	2578	623	https://www.orthodb.org/v10?query=7616at7147	general transcription factor 3C polypeptide 3
7616at7147	Duplicated	ptg000097l	7613678	7628166	+	2578	623	https://www.orthodb.org/v10?query=7616at7147	general transcription factor 3C polypeptide 3
16925at7147	Duplicated	ptg000212l	598442	619125	-	2665	574	https://www.orthodb.org/v10?query=16925at7147	separin
16925at7147	Duplicated	ptg000452l	1686846	1704247	+	2658	574	https://www.orthodb.org/v10?query=16925at7147	separin
46798at7147	Duplicated	ptg000093l	1347427	1359217	-	1147	351	https://www.orthodb.org/v10?query=46798at7147	Coiled-coil domain-containing protein 22 homolog
46798at7147	Duplicated	ptg000448l	1310574	1321334	-	1123	351	https://www.orthodb.org/v10?query=46798at7147	Coiled-coil domain-containing protein 22 homolog
20895at7147	Duplicated	ptg000038l	18544827	18571024	+	598	407	https://www.orthodb.org/v10?query=20895at7147	uncharacterized protein LOC108040632
20895at7147	Duplicated	ptg000169l	11496720	11523284	-	581	407	https://www.orthodb.org/v10?query=20895at7147	uncharacterized protein LOC108040632
2274at7147	Duplicated	ptg000350l	1492779	1603175	-	4644	1106	https://www.orthodb.org/v10?query=2274at7147	Immunoglobulin-like domain
2274at7147	Duplicated	ptg000130l	166834	276247	+	4637	1106	https://www.orthodb.org/v10?query=2274at7147	Immunoglobulin-like domain
35253at7147	Duplicated	ptg000090l	8872420	8874801	-	2284	439	https://www.orthodb.org/v10?query=35253at7147	Mannosyltransferase
35253at7147	Duplicated	ptg000240l	807999	810390	-	2285	439	https://www.orthodb.org/v10?query=35253at7147	Mannosyltransferase
14783at7147	Duplicated	ptg000106l	22771990	22785123	+	3310	572	https://www.orthodb.org/v10?query=14783at7147	calpain-C
14783at7147	Duplicated	ptg000097l	25603593	25614843	-	3310	572	https://www.orthodb.org/v10?query=14783at7147	calpain-C
43841at7147	Duplicated	ptg000102l	4544614	4562990	+	1281	465	https://www.orthodb.org/v10?query=43841at7147	K Homology domain, type 1
43841at7147	Duplicated	ptg000518l	353927	364490	+	1264	465	https://www.orthodb.org/v10?query=43841at7147	K Homology domain, type 1
21851at7147	Duplicated	ptg000247l	369513	370950	+	1471	315	https://www.orthodb.org/v10?query=21851at7147	tyramine/octopamine receptor
21851at7147	Duplicated	ptg000025l	3857963	3859400	-	1470	315	https://www.orthodb.org/v10?query=21851at7147	tyramine/octopamine receptor
23455at7147	Complete	ptg000498l	1803331	1804705	+	1842	385	https://www.orthodb.org/v10?query=23455at7147	Leucine-rich repeat
66553at7147	Duplicated	ptg000653l	491862	492705	+	1041	217	https://www.orthodb.org/v10?query=66553at7147	Osiris 7
66553at7147	Duplicated	ptg000642l	344112	344955	-	1039	217	https://www.orthodb.org/v10?query=66553at7147	Osiris 7
64239at7147	Duplicated	ptg000202l	1043737	1077645	-	760	211	https://www.orthodb.org/v10?query=64239at7147	breast cancer metastasis-suppressor 1-like protein
64239at7147	Duplicated	ptg000041l	2604757	2616981	+	760	211	https://www.orthodb.org/v10?query=64239at7147	breast cancer metastasis-suppressor 1-like protein
13844at7147	Duplicated	ptg000135l	701211	710125	-	2563	520	https://www.orthodb.org/v10?query=13844at7147	uncharacterized protein LOC108371808
13844at7147	Duplicated	ptg000050l	667085	687238	+	2563	520	https://www.orthodb.org/v10?query=13844at7147	uncharacterized protein LOC108371808
37021at7147	Duplicated	ptg000169l	5870482	5883292	-	2026	452	https://www.orthodb.org/v10?query=37021at7147	Carbohydrate kinase, FGGY
37021at7147	Duplicated	ptg000043l	4005722	4021822	-	2027	452	https://www.orthodb.org/v10?query=37021at7147	Carbohydrate kinase, FGGY
27761at7147	Duplicated	ptg000011l	6234907	6254036	+	874	416	https://www.orthodb.org/v10?query=27761at7147	Cytosolic endo-beta-N-acetylglucosaminidase
27761at7147	Duplicated	ptg000310l	2334993	2355513	+	839	377	https://www.orthodb.org/v10?query=27761at7147	Cytosolic endo-beta-N-acetylglucosaminidase
27281at7147	Duplicated	ptg000601l	1324249	1453500	-	1481	247	https://www.orthodb.org/v10?query=27281at7147	protein scalloped isoform X1
27281at7147	Duplicated	ptg000090l	6557501	6687207	+	1481	247	https://www.orthodb.org/v10?query=27281at7147	protein scalloped isoform X1
18561at7147	Duplicated	ptg000194l	1209867	1216183	-	2329	485	https://www.orthodb.org/v10?query=18561at7147	uncharacterized protein C18orf8
18561at7147	Duplicated	ptg000062l	101741	110142	-	2327	485	https://www.orthodb.org/v10?query=18561at7147	uncharacterized protein C18orf8
66305at7147	Complete	ptg000246l	4853944	4864771	-	468	147	https://www.orthodb.org/v10?query=66305at7147	coiled-coil domain-containing protein 43
38879at7147	Duplicated	ptg000222l	1994012	1995002	+	1508	307	https://www.orthodb.org/v10?query=38879at7147	Casein kinase II subunit alpha
38879at7147	Duplicated	ptg000018l	101809	102799	-	1508	307	https://www.orthodb.org/v10?query=38879at7147	Casein kinase II subunit alpha
32632at7147	Duplicated	ptg000184l	1498702	1552595	-	1645	408	https://www.orthodb.org/v10?query=32632at7147	Intimal thickness related receptor, IRP
32632at7147	Duplicated	ptg000201l	4729940	4757102	+	1610	408	https://www.orthodb.org/v10?query=32632at7147	Intimal thickness related receptor, IRP
2780at7147	Duplicated	ptg000011l	3726825	3787190	-	3312	1028	https://www.orthodb.org/v10?query=2780at7147	trafficking protein particle complex subunit 8
2780at7147	Duplicated	ptg000385l	118132	153065	+	3250	1021	https://www.orthodb.org/v10?query=2780at7147	trafficking protein particle complex subunit 8
30343at7147	Duplicated	ptg000060l	4851377	4903065	-	1216	268	https://www.orthodb.org/v10?query=30343at7147	uncharacterized protein LOC108378624
30343at7147	Duplicated	ptg000067l	1731401	1785908	+	1216	268	https://www.orthodb.org/v10?query=30343at7147	uncharacterized protein LOC108378624
38956at7147	Duplicated	ptg000250l	575994	611113	-	1655	299	https://www.orthodb.org/v10?query=38956at7147	Dual specificity mitogen-activated protein kinase kinase dSOR1
38956at7147	Duplicated	ptg000291l	676416	703540	+	1654	299	https://www.orthodb.org/v10?query=38956at7147	Dual specificity mitogen-activated protein kinase kinase dSOR1
30895at7147	Duplicated	ptg000323l	14547	16323	-	1336	430	https://www.orthodb.org/v10?query=30895at7147	guanine nucleotide-binding protein-like 3 homolog
30895at7147	Duplicated	ptg000544l	368215	369991	+	1331	422	https://www.orthodb.org/v10?query=30895at7147	guanine nucleotide-binding protein-like 3 homolog
69514at7147	Duplicated	ptg000154l	168199	183021	-	989	214	https://www.orthodb.org/v10?query=69514at7147	Osiris 3
69514at7147	Duplicated	ptg000679l	342273	358719	+	983	214	https://www.orthodb.org/v10?query=69514at7147	Osiris 3
59757at7147	Duplicated	ptg000381l	84918	85281	+	536	106	https://www.orthodb.org/v10?query=59757at7147	Small GTPase superfamily, ARF/SAR type
59757at7147	Duplicated	ptg000096l	1377117	1377480	-	536	106	https://www.orthodb.org/v10?query=59757at7147	Small GTPase superfamily, ARF/SAR type
2501at7147	Complete	ptg000317l	2558544	2593590	+	4288	1381	https://www.orthodb.org/v10?query=2501at7147	WD40-repeat-containing domain
9178at7147	Duplicated	ptg000109l	21213	67147	-	3618	592	https://www.orthodb.org/v10?query=9178at7147	EGF-like calcium-binding, conserved site
9178at7147	Duplicated	ptg000377l	2720977	2758719	-	3616	600	https://www.orthodb.org/v10?query=9178at7147	EGF-like calcium-binding, conserved site
33001at7147	Complete	ptg000246l	9284004	9300878	-	676	198	https://www.orthodb.org/v10?query=33001at7147	mRNA-decapping enzyme, C-terminal
49651at7147	Duplicated	ptg000369l	2611644	2613306	+	1414	353	https://www.orthodb.org/v10?query=49651at7147	spindle assembly abnormal protein 6 homolog
49651at7147	Duplicated	ptg000039l	977871	979536	+	1408	353	https://www.orthodb.org/v10?query=49651at7147	spindle assembly abnormal protein 6 homolog
68649at7147	Complete	ptg000597l	2765396	2765918	+	499	101	https://www.orthodb.org/v10?query=68649at7147	Transcription elongation factor SPT4
61334at7147	Duplicated	ptg000130l	367986	381220	+	873	179	https://www.orthodb.org/v10?query=61334at7147	B-cell receptor-associated protein 29/31
61334at7147	Duplicated	ptg000350l	1344800	1359831	-	869	179	https://www.orthodb.org/v10?query=61334at7147	B-cell receptor-associated protein 29/31
14057at7147	Duplicated	ptg000408l	518248	544417	+	1231	420	https://www.orthodb.org/v10?query=14057at7147	Anoctamin
14057at7147	Duplicated	ptg000677l	766075	784325	+	1230	421	https://www.orthodb.org/v10?query=14057at7147	Anoctamin
64796at7147	Complete	ptg000235l	133965	135833	-	516	133	https://www.orthodb.org/v10?query=64796at7147	D-aminoacyl-tRNA deacylase
51873at7147	Duplicated	ptg000094l	4903742	4904553	+	934	213	https://www.orthodb.org/v10?query=51873at7147	probable 39S ribosomal protein L24, mitochondrial
51873at7147	Duplicated	ptg000432l	2208208	2209019	-	934	213	https://www.orthodb.org/v10?query=51873at7147	probable 39S ribosomal protein L24, mitochondrial
42709at7147	Duplicated	ptg000271l	2345660	2359893	-	930	293	https://www.orthodb.org/v10?query=42709at7147	acyl-CoA Delta(11) desaturase
42709at7147	Duplicated	ptg000138l	2442303	2457963	-	933	293	https://www.orthodb.org/v10?query=42709at7147	acyl-CoA Delta(11) desaturase
