Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
44433at7147	Single	ptg000052l_1	11239117	11240354	+	1001	237	0.635	0.9647887323943662	0	44433at7147_2	11239118_11239180_+|11239265_11239456_+|11239525_11239719_+|11239866_11240020_+|11240089_11240203_+|11240262_11240354_+
3915at7147	Single	ptg000255l_1	250674	287480	-	6874	1226	0.8142	1.0	0	3915at7147_1	287334_287480_-|286820_287265_-|286594_286746_-|286049_286407_-|285829_285986_-|285184_285288_-|279612_279711_-|279483_279553_-|276318_279050_-|275127_275345_-|274755_274871_-|268506_268667_-|268321_268431_-|250675_250737_-
28428at7147	Single	ptg000194l_1	1618267	1627282	-	2428	548	0.5705	0.9901840490797545	0	28428at7147_0	1626952_1627282_-|1626611_1626887_-|1625817_1625883_-|1622847_1623050_-|1621063_1622681_-|1619453_1619566_-|1618268_1618319_-
9926at7147	Single	ptg000491l_1	752397	758181	+	3619	747	0.7196	1.0	0	9926at7147_3	752398_752634_+|752796_754510_+|756898_757639_+|757942_758181_+
11891at7147	Single	ptg000149l_1	5038248	5040695	-	1311	536	0.3831	1.0	0	11891at7147_3	5040584_5040695_-|5040405_5040521_-|5040197_5040342_-|5038249_5040135_-
49954at7147	Single	ptg000081l_1	1958823	1960150	+	662	215	0.384	0.760539629005059	0	49954at7147_7	1958824_1959031_+|1959090_1960150_+
2687at7147	Single	ptg000005l_1	4199675	4272581	-	5881	1224	0.6698	0.9675645959318306	0	2687at7147_6	4272459_4272581_-|4254053_4254967_-|4253470_4253831_-|4252427_4252553_-|4240248_4240363_-|4238898_4240185_-|4237695_4238441_-|4237434_4237634_-|4224846_4225085_-|4223608_4224117_-|4223271_4223543_-|4223042_4223209_-|4199816_4199888_-|4199676_4199722_-
57117at7147	Single	ptg000117l_1	5642935	5651116	+	764	304	0.3466	0.9272388059701493	0	57117at7147_0	5642936_5643209_+|5643281_5643484_+|5643668_5644091_+|5650417_5650694_+|5650794_5651116_+
41380at7147	Single	ptg000430l_1	830416	832605	-	1388	351	0.4711	0.96271637816245	0	41380at7147_4	831468_832605_-|831147_831396_-|830668_831084_-|830417_830597_-
43315at7147	Single	ptg000149l_1	14774635	14798194	-	944	253	0.5125	1.0	0	43315at7147_4	14798005_14798194_-|14797525_14797881_-|14797082_14797461_-|14774636_14774782_-
19745at7147	Single	ptg000117l_1	5665246	5666828	-	2024	415	0.7598	0.8981132075471698	0	19745at7147_0	5665618_5666828_-|5665247_5665484_-
65211at7147	Single	ptg000026l_1	8603528	8604633	-	323	114	0.4258	0.9802631578947368	0	65211at7147_3	8604544_8604633_-|8604297_8604456_-|8603529_8603740_-
6508at7147	Duplicated	ptg000128l_1	6663891	6673471	-	2393	638	0.5405	0.9285714285714286	0	6508at7147_4	6673408_6673471_-|6671961_6673351_-|6664317_6665101_-|6663892_6664258_-
6508at7147	Duplicated	ptg000254l_1	675673	681366	-	2388	638	0.5393	0.9285714285714286	0	6508at7147_4	681303_681366_-|679833_681223_-|676099_676883_-|675674_676040_-
48208at7147	Single	ptg000002l_1	11111146	11114483	+	942	172	0.4715	0.9071428571428571	0	48208at7147_1	11111147_11111218_+|11113309_11114483_+
62268at7147	Single	ptg000055l_1	2660689	2661606	-	816	248	0.5455	0.7750677506775068	0	62268at7147_6	2660986_2661606_-|2660690_2660923_-
16209at7147	Single	ptg000065l_1	13707906	13710698	+	1393	555	0.3569	0.9302093718843469	0	16209at7147_1	13707907_13709931_+|13709985_13710698_+
20808at7147	Duplicated	ptg000274l_1	987935	991256	-	2363	411	0.8865	0.9541108986615678	0	20808at7147_0	991155_991256_-|989349_989770_-|989021_989276_-|988785_988922_-|988368_988702_-|987936_988188_-
20808at7147	Duplicated	ptg000128l_1	258314	262960	+	2363	411	0.8865	0.9541108986615678	0	20808at7147_0	258315_258416_+|261083_261504_+|261577_261832_+|261931_262068_+|262194_262528_+|262708_262960_+
49275at7147	Single	ptg000390l_1	3819522	3829169	-	1656	316	0.8078	0.9622166246851386	0	49275at7147_1	3829017_3829169_-|3820537_3820641_-|3819641_3820477_-|3819523_3819582_-
63194at7147	Single	ptg000074l_1	4125065	4125605	-	669	144	0.6611	0.9375	0	63194at7147_0	4125066_4125605_-
6894at7147	Single	ptg000217l_1	839621	842411	+	3499	805	0.7086	1.0	0	6894at7147_3	839622_842411_+
46752at7147	Single	ptg000004l_1	8420014	8420719	-	876	215	0.6979	1.0	0	46752at7147_3	8420015_8420719_-
68160at7147	Single	ptg000237l_1	126999	128093	-	754	181	0.5071	0.9788732394366197	0	68160at7147_9	128036_128093_-|127629_127976_-|127401_127508_-|127000_127328_-
61331at7147	Fragmented	ptg000045l_1	6224640	6225460	-	1366	138	0.9693	0.9849056603773585	0	61331at7147_0	6225207_6225460_-|6224641_6225145_-
31625at7147	Single	ptg000123l_1	4152098	4153502	-	1878	367	0.8395	1.0	0	31625at7147_0	4153304_4153502_-|4152887_4153242_-|4152099_4152809_-
8776at7147	Single	ptg000305l_1	6469094	6503153	+	3572	648	0.8337	0.9860228716645489	0	8776at7147_6	6469095_6469235_+|6481781_6482146_+|6482404_6482523_+|6482586_6483422_+|6488697_6488722_+|6489601_6489663_+|6501990_6502128_+|6502202_6502450_+|6502518_6502877_+|6503058_6503153_+
45268at7147	Single	ptg000121l_1	2262459	2280022	+	1358	355	0.6752	0.9974489795918368	0	45268at7147_6	2262460_2262502_+|2278762_2279612_+|2279682_2279844_+|2279907_2280022_+
30269at7147	Single	ptg000447l_1	534610	573420	-	1913	394	0.6784	0.9055258467023173	0	30269at7147_8	573294_573420_-|573031_573218_-|572858_572953_-|547678_547905_-|535017_535675_-|534611_534917_-
23144at7147	Single	ptg000148l_1	18068379	18071181	-	1042	447	0.3529	0.9937694704049844	0	23144at7147_8	18071131_18071181_-|18070096_18071067_-|18069578_18069891_-|18068679_18069248_-|18068380_18068530_-
45354at7147	Single	ptg000357l_1	658948	681653	-	1531	426	0.5072	0.9364069952305246	0	45354at7147_5	681504_681653_-|681277_681435_-|681133_681186_-|669853_669985_-|669641_669786_-|660457_660609_-|660287_660391_-|659594_660219_-|659113_659236_-|658949_659038_-
55409at7147	Single	ptg000068l_1	6539638	6591394	-	920	237	0.6259	1.0	0	55409at7147_0	6590857_6591394_-|6590688_6590785_-|6575987_6576092_-|6539639_6539748_-
19240at7147	Single	ptg000117l_1	5056177	5069152	-	1837	510	0.4591	0.9771908763505402	0	19240at7147_6	5068995_5069152_-|5058978_5059419_-|5058723_5058917_-|5057602_5058537_-|5057318_5057494_-|5056858_5057051_-|5056485_5056614_-|5056178_5056417_-
20077at7147	Single	ptg000020l_1	4294292	4296258	+	2408	541	0.7382	0.8467741935483871	0	20077at7147_0	4294293_4295007_+|4295072_4296258_+
13511at7147	Single	ptg000032l_1	17457444	17462266	+	2301	653	0.5576	0.9866017052375152	0	13511at7147_9	17457445_17458239_+|17460760_17461139_+|17461204_17462266_+
27244at7147	Single	ptg000130l_1	5207527	5208646	+	1189	310	0.5882	0.7925764192139738	0	27244at7147_8	5207528_5208646_+
35523at7147	Single	ptg000010l_1	1011095	1051722	-	1104	310	0.6039	1.0	0	35523at7147_2	1051571_1051722_-|1011703_1012126_-|1011366_1011637_-|1011096_1011303_-
51608at7147	Single	ptg000106l_1	1174935	1177529	+	1320	328	0.5041	0.9807383627608347	0	51608at7147_3	1174936_1175375_+|1175749_1175869_+|1176344_1177207_+|1177269_1177404_+|1177477_1177529_+
6537at7147	Single	ptg000351l_1	1986642	2054111	-	4743	895	0.4221	0.9800327332242226	0	6537at7147_4	2052754_2054111_-|2039416_2039533_-|2039055_2039345_-|2038707_2038841_-|2037410_2038535_-|2033110_2034934_-|2032800_2033032_-|2026144_2028456_-|2000805_2000966_-|1987107_1987170_-|1986915_1987041_-|1986643_1986852_-
28368at7147	Single	ptg000089l_1	2007778	2051671	-	1340	340	0.4312	0.9722607489597781	0	28368at7147_6	2051540_2051671_-|2019151_2019659_-|2018997_2019077_-|2018643_2018777_-|2010281_2011220_-|2007779_2007892_-
25199at7147	Single	ptg000214l_1	7384882	7401139	+	1707	379	0.7232	0.9613733905579399	0	25199at7147_5	7384883_7385265_+|7385589_7385757_+|7395537_7395728_+|7395799_7395977_+|7396040_7396215_+|7400895_7401139_+
51383at7147	Single	ptg000032l_1	13616465	13643360	-	723	221	0.5	0.6384615384615384	0	51383at7147_6	13643041_13643360_-|13616466_13616895_-
28459at7147	Single	ptg000181l_1	2043869	2064896	-	1464	313	0.6554	0.9518828451882845	0	28459at7147_1	2064244_2064896_-|2043870_2044545_-
6417at7147	Single	ptg000431l_1	2365120	2368716	-	4474	943	0.7432	0.9664948453608248	0	6417at7147_9	2368176_2368716_-|2367171_2368119_-|2365121_2367029_-
9853at7147	Single	ptg000329l_1	2688564	2712133	+	1858	386	0.495	0.7201680672268908	0	9853at7147_7	2688565_2688622_+|2697183_2697349_+|2697415_2697477_+|2710088_2712133_+
34808at7147	Single	ptg000102l_1	2460366	2467517	-	976	371	0.3903	0.8856259659969088	0	34808at7147_4	2467350_2467517_-|2461597_2461749_-|2460367_2461479_-
62670at7147	Single	ptg000316l_1	10351309	10352122	+	1111	208	0.8532	1.0	0	62670at7147_0	10351310_10351474_+|10351535_10352122_+
34658at7147	Single	ptg000003l_1	6118732	6240799	+	1317	358	0.4331	0.7359913793103449	0	34658at7147_5	6118733_6118976_+|6159303_6159605_+|6169769_6170022_+|6188672_6188826_+|6200187_6200417_+|6201793_6202096_+|6227425_6227705_+|6240661_6240799_+
71857at7147	Duplicated	ptg000325l_1	3080716	3081013	-	410	93	0.802	0.9351851851851852	0	71857at7147_6	3080717_3081013_-
71857at7147	Duplicated	ptg000046l_1	263306	263603	-	410	93	0.802	0.9351851851851852	0	71857at7147_6	263307_263603_-
13926at7147	Single	ptg000010l_1	358716	390261	+	1817	372	0.5714	0.9360222531293463	0	13926at7147_1	358717_358765_+|358863_360026_+|375887_375993_+|389680_390261_+
5223at7147	Single	ptg000105l_1	3221567	3245403	-	3829	874	0.6785	0.998046875	0	5223at7147_2	3245257_3245403_-|3244814_3244987_-|3223691_3225625_-|3221568_3222422_-
60099at7147	Single	ptg000003l_1	639368	641502	+	815	177	0.8098	0.5443786982248521	0	60099at7147_0	639369_639461_+|639534_639958_+|641469_641502_+
28835at7147	Single	ptg000455l_1	2754398	2770161	-	5965	962	0.9671	1.0	0	28835at7147_2	2769674_2770161_-|2768392_2769594_-|2767030_2768218_-|2754612_2755142_-|2754399_2754548_-
43690at7147	Single	ptg000014l_1	3328774	3330284	-	1584	345	0.6527	0.9452631578947368	0	43690at7147_1	3330224_3330284_-|3329403_3330158_-|3329171_3329335_-|3328775_3329109_-
19350at7147	Single	ptg000316l_1	3672309	3674020	-	1395	415	0.5	0.8942307692307693	0	19350at7147_2	3673649_3674020_-|3672310_3673587_-
459at7147	Single	ptg000508l_1	1231153	1271750	-	8518	1945	0.6388	0.9055174900829427	0	459at7147_5	1271606_1271750_-|1270552_1271537_-|1263093_1266299_-|1260894_1261910_-|1260461_1260831_-|1259967_1260272_-|1257614_1257731_-|1257441_1257550_-|1257028_1257379_-|1255568_1255827_-|1255263_1255492_-|1231354_1231700_-|1231154_1231285_-
54524at7147	Single	ptg000054l_1	499144	499897	-	823	216	0.6468	1.0	0	54524at7147_0	499145_499897_-
55362at7147	Single	ptg000137l_1	2813263	2814605	+	995	326	0.4396	1.0	0	55362at7147_9	2813264_2813329_+|2813391_2814605_+
16602at7147	Single	ptg000004l_1	8422347	8424614	+	2226	464	0.6119	1.0	0	16602at7147_0	8422348_8422458_+|8422523_8423270_+|8423352_8424313_+|8424378_8424614_+
24499at7147	Single	ptg000002l_1	4452460	4532258	+	2033	534	0.6198	0.9093701996927803	0	24499at7147_6	4452461_4452542_+|4501730_4502037_+|4516472_4516617_+|4516693_4516931_+|4516992_4517405_+|4517473_4517573_+|4517654_4517809_+|4531849_4532054_+|4532120_4532258_+
3264at7147	Single	ptg000207l_1	1977973	1982077	+	6655	1063	0.9947	1.0	0	3264at7147_2	1977974_1978120_+|1978192_1978284_+|1978346_1982077_+
13837at7147	Single	ptg000049l_1	1110611	1133455	-	5509	761	0.5595	0.9867713931376602	0	13837at7147_1	1133342_1133455_-|1126584_1126682_-|1120572_1121126_-|1120167_1120505_-|1116404_1119104_-|1112081_1113111_-|1110612_1111837_-
10213at7147	Single	ptg000014l_1	1304855	1378887	+	1722	495	0.4437	1.0	0	10213at7147_7	1304856_1305202_+|1365559_1365870_+|1366356_1367167_+|1371251_1371385_+|1377464_1378040_+|1378332_1378368_+|1378434_1378631_+|1378702_1378887_+
17686at7147	Single	ptg000123l_1	3987658	4012123	-	2149	563	0.5763	0.9972067039106145	0	17686at7147_2	4011719_4012123_-|4005543_4005676_-|4004630_4005068_-|3996192_3996269_-|3995579_3996032_-|3988360_3988485_-|3987963_3988196_-|3987659_3987842_-
59944at7147	Single	ptg000164l_1	630788	661576	-	850	170	0.8223	1.0	0	59944at7147_4	661425_661576_-|643793_643921_-|643358_643455_-|630789_630988_-
70537at7147	Single	ptg000231l_1	50049	50657	-	506	126	0.6863	0.967948717948718	0	70537at7147_9	50471_50657_-|50185_50396_-|50050_50109_-
32098at7147	Single	ptg000066l_1	7210384	7217526	+	635	181	0.423	0.9748427672955975	0	32098at7147_9	7210385_7210428_+|7211557_7211954_+|7216907_7217526_+
22944at7147	Single	ptg000362l_1	4755481	4757915	+	1734	420	0.6155	1.0	0	22944at7147_9	4755482_4755547_+|4755625_4755766_+|4756391_4757915_+
68763at7147	Duplicated	ptg000060l_1	981345	981777	-	440	103	0.585	1.0	0	68763at7147_0	981346_981777_-
68763at7147	Duplicated	ptg000066l_1	228764	229196	+	437	103	0.5782	1.0	0	68763at7147_0	228765_229196_+
65094at7147	Duplicated	ptg000454l_1	1191743	1192169	+	713	82	0.9577	0.9044585987261147	0	65094at7147_0	1191744_1192169_+
65094at7147	Duplicated	ptg000398l_1	813212	813638	+	713	82	0.9577	0.9044585987261147	0	65094at7147_0	813213_813638_+
41593at7147	Single	ptg000330l_1	3537921	3539662	-	1212	349	0.4989	0.9775280898876404	0	41593at7147_5	3539573_3539662_-|3539290_3539512_-|3539070_3539234_-|3538726_3539008_-|3537922_3538522_-
71549at7147	Single	ptg000054l_1	608273	626038	-	640	110	1.0	1.0	0	71549at7147_0	625826_626038_-|624197_624271_-|615435_615476_-|608274_608312_-
10839at7147	Single	ptg000230l_1	2709790	2739397	+	1840	596	0.4258	0.996996996996997	0	10839at7147_3	2709791_2709856_+|2710119_2710466_+|2710614_2711288_+|2712476_2712643_+|2722141_2722511_+|2722583_2722796_+|2723019_2723246_+|2723317_2723764_+|2724032_2724240_+|2739050_2739397_+
36447at7147	Single	ptg000357l_1	260964	266026	-	1368	247	0.8442	0.9011299435028248	0	36447at7147_1	265439_266026_-|261221_261373_-|260965_261159_-
63398at7147	Duplicated	ptg000254l_1	939555	940330	-	619	140	0.6642	0.7152103559870551	0	63398at7147_6	940126_940330_-|939794_940019_-|939556_939728_-
63398at7147	Duplicated	ptg000128l_1	6917202	6917969	-	639	140	0.6562	0.7152103559870551	0	63398at7147_6	6917755_6917969_-|6917435_6917698_-|6917203_6917369_-
23557at7147	Single	ptg000121l_1	2520329	2529375	+	1787	400	0.6838	0.9662027833001988	0	23557at7147_0	2520330_2520547_+|2528077_2528978_+|2529053_2529375_+
54167at7147	Single	ptg000224l_1	282209	283880	-	1241	401	0.4636	1.0	0	54167at7147_6	283072_283880_-|282210_283002_-
9277at7147	Duplicated	ptg000316l_1	1305389	1368022	-	3951	798	0.8075	0.9835560123329907	0	9277at7147_4	1367876_1368022_-|1325255_1326093_-|1323750_1325186_-|1309888_1310005_-|1305499_1305838_-|1305390_1305430_-
9277at7147	Duplicated	ptg000067l_1	7493768	7544505	+	3917	797	0.8039	0.9804727646454265	0	9277at7147_4	7493769_7493915_+|7517266_7518104_+|7518172_7519608_+|7537080_7537197_+|7544134_7544505_+
22620at7147	Duplicated	ptg000020l_1	2989009	2990583	+	1340	419	0.5169	1.0	0	22620at7147_0	2989010_2989105_+|2989170_2989865_+|2989924_2990583_+
22620at7147	Duplicated	ptg000056l_1	773596	775166	-	1340	419	0.5169	1.0	0	22620at7147_0	775071_775166_-|774319_775014_-|773597_774256_-
10126at7147	Single	ptg000262l_1	579433	659937	-	2111	266	0.5222	0.7770833333333333	0	10126at7147_5	659797_659937_-|650169_650508_-|649902_649955_-|629947_630228_-|629637_629765_-|624867_624940_-|600158_600258_-|590533_590957_-|590212_590432_-|589360_589456_-|581244_581389_-|580682_580918_-|579434_579487_-
2293at7147	Single	ptg000014l_1	7400901	7563749	-	6365	1346	0.6507	0.9871350816427511	0	2293at7147_5	7563695_7563749_-|7537742_7537829_-|7488058_7488490_-|7440692_7442051_-|7430665_7432692_-|7430405_7430550_-|7428834_7428921_-|7414320_7414415_-|7413669_7413731_-|7412974_7413474_-|7411833_7412646_-|7400902_7401087_-
12361at7147	Single	ptg000267l_1	5583241	5585460	-	3120	636	0.8179	0.948069241011984	0	12361at7147_0	5585084_5585460_-|5583242_5585006_-
35266at7147	Duplicated	ptg000025l_1	8888059	8889562	+	1383	299	0.7232	0.9943820224719101	0	35266at7147_0	8888060_8888650_+|8889092_8889562_+
35266at7147	Duplicated	ptg000167l_1	823806	824991	+	1383	299	0.7232	0.9943820224719101	0	35266at7147_0	823807_824397_+|824521_824991_+
33236at7147	Single	ptg000308l_1	182448	344523	+	2150	611	0.5834	0.9569074778200254	0	33236at7147_3	182449_182673_+|216287_216507_+|246267_246529_+|284248_284971_+|343578_344523_+
34597at7147	Single	ptg000186l_1	5400566	5402828	-	1404	507	0.4401	1.0	0	34597at7147_5	5402085_5402828_-|5400567_5401616_-
62098at7147	Single	ptg000049l_1	228789	229509	-	481	106	0.5181	1.0	0	62098at7147_6	229258_229509_-|228790_229095_-
35696at7147	Single	ptg000362l_1	4473431	4483351	-	1158	252	0.6795	0.9418604651162791	0	35696at7147_7	4482671_4483351_-|4473432_4473752_-
3371at7147	Duplicated	ptg000316l_1	88268	94795	+	7325	1495	0.6876	0.9953358208955224	0	3371at7147_1	88269_88353_+|88416_88549_+|88612_91289_+|91353_91788_+|91847_94795_+
3371at7147	Duplicated	ptg000067l_1	6479314	6485840	+	7302	1495	0.6876	0.9953358208955224	0	3371at7147_1	6479315_6479399_+|6479458_6479591_+|6479654_6482331_+|6482395_6482830_+|6482889_6485840_+
33604at7147	Single	ptg000137l_1	15509003	15516410	-	1550	275	0.8227	1.0	0	33604at7147_0	15516102_15516410_-|15509791_15509956_-|15509481_15509731_-|15509320_15509415_-|15509004_15509255_-
25290at7147	Single	ptg000226l_1	494196	496346	-	2212	530	0.6515	1.0	0	25290at7147_2	496257_496346_-|495429_496194_-|494197_495371_-
5439at7147	Single	ptg000032l_1	1052581	1058713	-	3547	944	0.6347	0.96289592760181	0	5439at7147_4	1057186_1058713_-|1056725_1057014_-|1056121_1056660_-|1055525_1055857_-|1053824_1054189_-|1052582_1052728_-
14184at7147	Single	ptg000070l_1	3151709	3164369	-	1887	601	0.3694	0.8872512896094326	0	14184at7147_3	3163651_3164369_-|3163001_3163595_-|3161385_3162931_-|3151710_3152268_-
8935at7147	Duplicated	ptg000254l_1	2517700	2571731	+	2085	529	0.5319	0.7602611940298507	0	8935at7147_4	2517701_2517943_+|2542871_2542973_+|2543072_2544319_+|2545068_2545589_+|2545655_2545871_+|2571602_2571731_+
8935at7147	Duplicated	ptg000128l_1	8615881	8644999	+	2080	529	0.5201	0.7677238805970149	0	8935at7147_4	8615882_8616148_+|8633346_8633448_+|8633547_8634794_+|8635550_8636357_+|8644870_8644999_+
38642at7147	Single	ptg000277l_1	850514	851591	-	1686	307	0.8468	1.0	0	38642at7147_1	850515_851591_-
19562at7147	Single	ptg000292l_1	415405	417355	+	1687	456	0.5257	0.9905511811023622	0	19562at7147_2	415406_416814_+|416878_417355_+
24895at7147	Single	ptg000194l_1	3265533	3317190	+	3315	522	0.7965	1.0	0	24895at7147_0	3265534_3265587_+|3265663_3266606_+|3266687_3267782_+|3316800_3316883_+|3317005_3317190_+
29429at7147	Single	ptg000041l_1	2404542	2422156	-	2115	364	0.9951	0.5682758620689655	0	29429at7147_0	2421143_2422156_-|2420949_2421074_-|2404543_2404638_-
26146at7147	Single	ptg000110l_1	3702153	3732900	+	970	342	0.4234	1.0	0	26146at7147_2	3702154_3702216_+|3717943_3718135_+|3730614_3731332_+|3732252_3732455_+|3732685_3732900_+
62037at7147	Single	ptg000197l_1	433241	434222	-	816	216	0.5319	1.0	0	62037at7147_5	433242_434222_-
20817at7147	Single	ptg000410l_1	3354836	3369647	+	2175	456	0.7426	0.6228373702422145	0	20817at7147_8	3354837_3355713_+|3355779_3356056_+|3369073_3369175_+|3369240_3369464_+|3369532_3369647_+
20838at7147	Single	ptg000083l_1	6235278	6237322	+	2080	506	0.6595	0.9771241830065359	0	20838at7147_2	6235279_6235759_+|6235818_6236120_+|6236313_6237322_+
10764at7147	Single	ptg000032l_1	13735540	13764357	-	3330	945	0.5242	0.9325246398786959	0	10764at7147_8	13764288_13764357_-|13763043_13764220_-|13737433_13739673_-|13735736_13735827_-|13735541_13735667_-
33993at7147	Single	ptg000038l_1	2955495	2962943	-	1972	352	0.7992	0.4233241505968779	0	33993at7147_0	2961633_2962943_-|2955496_2955618_-
68755at7147	Single	ptg000136l_1	3474222	3474621	-	474	122	0.6541	0.7348066298342542	0	68755at7147_7	3474223_3474621_-
37033at7147	Single	ptg000137l_1	1293287	1321904	+	1149	309	0.6076	1.0	0	37033at7147_4	1293288_1293354_+|1320714_1321336_+|1321520_1321742_+|1321807_1321904_+
43332at7147	Single	ptg000061l_1	1896110	1935382	-	3261	438	0.3582	0.9995682210708118	0	43332at7147_8	1935265_1935382_-|1905758_1906134_-|1903752_1905690_-|1902201_1903130_-|1899337_1900361_-|1897483_1899210_-|1896299_1897281_-|1896111_1896207_-
75600at7147	Single	ptg000316l_1	11374403	11374767	-	330	51	0.84	0.5737704918032787	0	75600at7147_1	11374729_11374767_-|11374506_11374648_-|11374404_11374446_-
6383at7147	Single	ptg000313l_1	3890945	4030704	+	4386	939	0.6508	1.0	0	6383at7147_4	3890946_3891142_+|3993419_3996229_+|3998580_3998911_+|3998973_3999183_+|4019965_4020065_+|4030655_4030704_+
62360at7147	Duplicated	ptg000062l_1	867701	869293	+	2441	491	0.9411	0.9979674796747967	0	62360at7147_0	867702_869092_+|869158_869293_+
62360at7147	Duplicated	ptg000569l_1	497617	499206	+	2424	491	0.9277	0.9979674796747967	0	62360at7147_0	497618_497683_+|497737_499206_+
